{0., {0.}}
{15., {0.0004556767662924392}}
{15.100000000000001, {0.00046490193551234217}}
{15.200000000000001, {0.0004690830075699602}}
{15.3, {0.00047083088302755547}}
{15.4, {0.00047126050227554764}}
{15.5, {0.0004685636988003296}}
{15.600000000000001, {0.0004600960323198876}}
{15.700000000000001, {0.0004460209873986022}}
{15.8, {0.00042684430163142693}}
{15.9, {0.00040304144744984246}}
{16., {0.0003749652723436609}}
{16.1, {0.00034275363908282914}}
{16.2, {0.00030624327161192283}}
{16.3, {0.00026653505090725447}}
{16.400000000000002, {0.00022676254842995952}}
{16.5, {0.0001874722284284045}}
{16.6, {0.00014716389412243008}}
{16.7, {0.00010363436410263783}}
{16.8, {0.00005532114872965504}}
{16.900000000000002, {2.6461265334216813*^-6}}
{17., {-0.00005046152902458669}}
{17.1, {-0.00009854084049392785}}
{17.2, {-0.00014045732919341425}}
{17.3, {-0.00017855252457767314}}
{17.400000000000002, {-0.00021652086487299206}}
{17.5, {-0.00025728659566367324}}
{17.6, {-0.0003008806684783877}}
{17.7, {-0.00034266825707000425}}
{17.8, {-0.0003769556324335389}}
{17.900000000000002, {-0.00040234940479798596}}
{18., {-0.000420756829408758}}
{18.1, {-0.00043552209905382773}}
{18.2, {-0.00044956338560983865}}
{18.3, {-0.00046350988158822383}}
{18.400000000000002, {-0.0004741264405023741}}
{18.5, {-0.0004779300128506493}}
{18.6, {-0.0004745075969677999}}
{18.7, {-0.0004647283393645608}}
{18.8, {-0.0004500070549702787}}
{18.900000000000002, {-0.00043161802814300316}}
{19., {-0.00041000881367957436}}
{19.1, {-0.0003842159999264062}}
{19.200000000000003, {-0.00035448131223098046}}
{19.3, {-0.00032265337508528694}}
{19.400000000000002, {-0.0002888794273987553}}
{19.5, {-0.0002521859142334992}}
{19.6, {-0.0002113108787734653}}
{19.700000000000003, {-0.00016553635429360144}}
{19.8, {-0.00011553295073417569}}
{19.900000000000002, {-0.00006504240430834678}}
{20., {-0.000018355722130223738}}
{20.1, {0.00002434250139047904}}
{20.200000000000003, {0.00006559723725884904}}
{20.3, {0.0001087383649759084}}
{20.400000000000002, {0.0001559360156197456}}
{20.5, {0.00020625589654869322}}
{20.6, {0.0002542814864235299}}
{20.700000000000003, {0.00029470473594259876}}
{20.8, {0.00032693646763529827}}
{20.900000000000002, {0.0003536157387831093}}
{21., {0.00037851151215476965}}
{21.1, {0.00040442432674146485}}
{21.200000000000003, {0.0004310879684920029}}
{21.3, {0.00045384789455639235}}
{21.400000000000002, {0.00046875900224294673}}
{21.5, {0.0004753792485542405}}
{21.6, {0.00047526076332508405}}
{21.700000000000003, {0.00047073473825286834}}
{21.8, {0.0004636979123735255}}
{21.900000000000002, {0.0004543990575374863}}
{22., {0.00044066509185504605}}
{22.1, {0.0004218906509640428}}
{22.200000000000003, {0.00039894414120995067}}
{22.3, {0.0003720587474776536}}
{22.400000000000002, {0.0003410663896130508}}
{22.5, {0.0003056719231911942}}
{22.6, {0.0002657273402844085}}
{22.700000000000003, {0.00022163291772601458}}
{22.8, {0.00017659743973070602}}
{22.900000000000002, {0.00013354869312130773}}
{23., {0.00009204304209394339}}
{23.1, {0.000049722663145396746}}
{23.200000000000003, {3.943754689174082*^-6}}
{23.3, {-0.00004659525332844791}}
{23.400000000000002, {-0.00010021617007078808}}
{23.5, {-0.00015122307649297336}}
{23.6, {-0.00019521016372352668}}
{23.700000000000003, {-0.0002324910791991868}}
{23.8, {-0.00026621392140915943}}
{23.900000000000002, {-0.00030018446281908427}}
{24., {-0.00033668937279499094}}
{24.1, {-0.00037432039016413335}}
{24.200000000000003, {-0.00040733336928292635}}
{24.3, {-0.0004317615215853947}}
{24.400000000000002, {-0.0004476065401964606}}
{24.5, {-0.0004572245925696287}}
{24.6, {-0.0004636789857003808}}
{24.700000000000003, {-0.0004690928313395628}}
{24.8, {-0.0004730017112067772}}
{24.900000000000002, {-0.0004718895259928993}}
{25., {-0.0004644204507285511}}
{25.1, {-0.00045096192458083523}}
{25.200000000000003, {-0.0004322408342312164}}
{25.3, {-0.0004090411814809611}}
{25.400000000000002, {-0.000381902046465646}}
{25.5, {-0.00035081555086967646}}
{25.6, {-0.00031543461736365235}}
{25.700000000000003, {-0.0002781501337385298}}
{25.8, {-0.00024064026160565524}}
{25.900000000000002, {-0.00020226124482153308}}
{26., {-0.00016121918028982985}}
{26.1, {-0.00011576266515529527}}
{26.200000000000003, {-0.00006537544399770446}}
{26.3, {-0.000012062878724876806}}
{26.400000000000002, {0.00003873226550612077}}
{26.5, {0.00008383886412852493}}
{26.6, {0.00012433317124985752}}
{26.700000000000003, {0.0001635262108447084}}
{26.8, {0.00020486705682486907}}
{26.900000000000002, {0.0002498461131094649}}
{27., {0.00029591606636920046}}
{27.1, {0.00033674797542171706}}
{27.200000000000003, {0.00036882201563872397}}
{27.3, {0.00039287232979185295}}
{27.400000000000002, {0.00041199008337304387}}
{27.5, {0.000429660317675864}}
{27.6, {0.00044779880287683913}}
{27.700000000000003, {0.00046479606962845677}}
{27.8, {0.0004759864498962923}}
{27.900000000000002, {0.00047951213929510613}}
{28., {0.000475783079476724}}
{28.1, {0.00046629208629550713}}
{28.200000000000003, {0.00045275625837261704}}
{28.3, {0.0004362583856602805}}
{28.400000000000002, {0.0004163883581481234}}
{28.5, {0.0003917712735590906}}
{28.6, {0.00036381613545147446}}
{28.700000000000003, {0.0003333393637227659}}
{28.8, {0.0002999405221128936}}
{28.900000000000002, {0.00026267252707192477}}
{29., {0.00022071185662777827}}
{29.1, {0.00017402875925391794}}
{29.200000000000003, {0.00012446662617661002}}
{29.3, {0.00007673908883749106}}
{29.400000000000002, {0.000032734153817142795}}
{29.5, {-9.075481983484459*^-6}}
{29.6, {-0.00005177195753497369}}
{29.700000000000003, {-0.00009812508249920643}}
{29.8, {-0.0001487251720491417}}
{29.900000000000002, {-0.00020014707523122782}}
{30., {-0.0002460326221113914}}
{30.1, {-0.0002837237310337979}}
{30.200000000000003, {-0.0003147474236650029}}
{30.3, {-0.00034269870358399185}}
{30.400000000000002, {-0.0003710999443267214}}
{30.5, {-0.0004012602774306516}}
{30.6, {-0.00043021488457337646}}
{30.700000000000003, {-0.000452516673577898}}
{30.8, {-0.00046617380756322014}}
{30.900000000000002, {-0.00047207851836414356}}
{31., {-0.0004725863022309833}}
{31.1, {-0.00047016034950122165}}
{31.200000000000003, {-0.0004660159742711587}}
{31.3, {-0.0004587879125475748}}
{31.400000000000002, {-0.00044608241561548814}}
{31.5, {-0.0004283214687284788}}
{31.6, {-0.00040600332191096457}}
{31.700000000000003, {-0.00037934394283579287}}
{31.8, {-0.00034837670051364065}}
{31.900000000000002, {-0.00031305204898241103}}
{32., {-0.0002733376856084172}}
{32.1, {-0.000230531435900409}}
{32.2, {-0.00018824394341061617}}
{32.300000000000004, {-0.0001473207454946581}}
{32.4, {-0.0001061861898336611}}
{32.5, {-0.00006234899746486624}}
{32.6, {-0.000013907825812266525}}
{32.7, {0.000038943168282784405}}
{32.800000000000004, {0.00009233362471683952}}
{32.9, {0.00014043154084833313}}
{33., {0.0001816642876412548}}
{33.1, {0.00021820610805851537}}
{33.2, {0.00025381220517042553}}
{33.300000000000004, {0.0002916518901606419}}
{33.4, {0.00033214173033211444}}
{33.5, {0.00037103731084067655}}
{33.6, {0.0004025792585020378}}
{33.7, {0.0004251153458786176}}
{33.800000000000004, {0.00044026535426051867}}
{33.9, {0.00045116014887510396}}
{34., {0.00046068525747551585}}
{34.1, {0.000469724448929189}}
{34.2, {0.00047557689124833654}}
{34.300000000000004, {0.0004749886274750766}}
{34.4, {0.0004676869024965605}}
{34.5, {0.00045436305056264}}
{34.6, {0.0004360871922396976}}
{34.7, {0.00041383118517114976}}
{34.800000000000004, {0.0003879915748379529}}
{34.9, {0.00035795813917945953}}
{35., {0.0003242862573632702}}
{35.1, {0.000289305231684832}}
{35.2, {0.0002532626064986565}}
{35.300000000000004, {0.00021494373202345215}}
{35.4, {0.00017271053693257898}}
{35.5, {0.0001255403009444878}}
{35.6, {0.00007406675224643038}}
{35.7, {0.000022157383600720007}}
{35.800000000000004, {-0.000025379250525116686}}
{35.9, {-0.0000680156115811288}}
{36., {-0.00010827440885414978}}
{36.1, {-0.00014968699013743065}}
{36.2, {-0.00019475173240030436}}
{36.300000000000004, {-0.00024289243245783325}}
{36.4, {-0.0002889129560353866}}
{36.5, {-0.00032726166899536515}}
{36.6, {-0.00035700666153312764}}
{36.7, {-0.0003805330656073254}}
{36.800000000000004, {-0.0004015072784824128}}
{36.9, {-0.00042284118297716003}}
{37., {-0.0004446563677131726}}
{37.1, {-0.000462803880980848}}
{37.2, {-0.0004734456161046455}}
{37.300000000000004, {-0.0004760849728633887}}
{37.4, {-0.00047199103650847544}}
{37.5, {-0.00046316460316111227}}
{37.6, {-0.00045131359876654303}}
{37.7, {-0.00043682849804827466}}
{37.800000000000004, {-0.0004180278034819576}}
{37.9, {-0.00039461232261477145}}
{38., {-0.00036777782967388164}}
{38.1, {-0.00033767324695499555}}
{38.2, {-0.0003037986681974807}}
{38.300000000000004, {-0.00026549668399062715}}
{38.400000000000006, {-0.00022244370717990753}}
{38.5, {-0.00017520237639709397}}
{38.6, {-0.00012721417164529277}}
{38.7, {-0.00008192998400138173}}
{38.800000000000004, {-0.000039104082934381066}}
{38.900000000000006, {3.7341220947618742*^-6}}
{39., {0.000049518467697869835}}
{39.1, {0.00009988442262425003}}
{39.2, {0.0001534052829009845}}
{39.300000000000004, {0.0002044476668519255}}
{39.400000000000006, {0.0002482205384283998}}
{39.5, {0.00028469311356017063}}
{39.6, {0.0003168418354216827}}
{39.7, {0.00034849281080484253}}
{39.800000000000004, {0.0003821642464918256}}
{39.900000000000006, {0.00041690889353920884}}
{40., {0.0004473709652548328}}
{40.1, {0.00046956107663780473}}
{40.2, {0.00048326536394900914}}
{40.300000000000004, {0.0004905159724619662}}
{40.400000000000006, {0.0004941078153698225}}
{40.5, {0.0004961153326923446}}
{40.6, {0.0004964092501829128}}
{40.7, {0.0004920078516995392}}
{40.800000000000004, {0.00048185831409395033}}
{40.900000000000006, {0.00046646173887901314}}
{41., {0.000446305686100367}}
{41.1, {0.00042178643933901266}}
{41.2, {0.00039313634273263935}}
{41.300000000000004, {0.0003603511379969371}}
{41.400000000000006, {0.000323432327634344}}
{41.5, {0.0002851236568710558}}
{41.6, {0.00024755476871800297}}
{41.7, {0.0002101031182029136}}
{41.800000000000004, {0.00017071260752693263}}
{41.900000000000006, {0.0001272687313754454}}
{42., {0.00007897372222890268}}
{42.1, {0.00002776560124779602}}
{42.2, {-0.000020758967378503034}}
{42.300000000000004, {-0.00006293703733796873}}
{42.400000000000006, {-0.00009957816949456537}}
{42.5, {-0.00013396995927183078}}
{42.6, {-0.00016973636374453544}}
{42.7, {-0.0002086960287303188}}
{42.800000000000004, {-0.00024872945248459395}}
{42.900000000000006, {-0.0002836934210540317}}
{43., {-0.0003098646979004657}}
{43.1, {-0.00032767440307002356}}
{43.2, {-0.00033993229482728816}}
{43.300000000000004, {-0.0003499825323718165}}
{43.400000000000006, {-0.0003598594385546479}}
{43.5, {-0.00036844411387756287}}
{43.6, {-0.0003715203893331794}}
{43.7, {-0.0003674524300611207}}
{43.800000000000004, {-0.0003565800994184949}}
{43.900000000000006, {-0.0003400510807874546}}
{44., {-0.00031919539814609843}}
{44.1, {-0.00029489993663936334}}
{44.2, {-0.000266982963149933}}
{44.300000000000004, {-0.00023454314600950893}}
{44.400000000000006, {-0.00019947765416531912}}
{44.5, {-0.00016290303644974223}}
{44.6, {-0.00012423867974581084}}
{44.7, {-0.00008212227608894538}}
{44.800000000000004, {-0.000035326407310108215}}
{44.900000000000006, {0.000016324870321028653}}
{45., {0.00007079288953783096}}
{45.1, {0.00012288921251496583}}
{45.2, {0.0001701858667127748}}
{45.300000000000004, {0.00021411947209179112}}
{45.400000000000006, {0.0002579920170586419}}
{45.5, {0.0003049475044778703}}
{45.6, {0.0003559485976837739}}
{45.7, {0.00040778451229990173}}
{45.800000000000004, {0.00045386307134510245}}
{45.900000000000006, {0.0004910621764609859}}
{46., {0.0005206412054620616}}
{46.1, {0.0005461335260692133}}
{46.2, {0.0005711968924095835}}
{46.300000000000004, {0.0005974638415164771}}
{46.400000000000006, {0.0006224322216410472}}
{46.5, {0.0006407205311824419}}
{46.6, {0.0006502202562669007}}
{46.7, {0.0006516136764491777}}
{46.800000000000004, {0.0006470137964397529}}
{46.900000000000006, {0.0006387324179454509}}
{47., {0.0006280482115100623}}
{47.1, {0.0006139803267185791}}
{47.2, {0.0005943596601274817}}
{47.300000000000004, {0.0005698718406014353}}
{47.400000000000006, {0.0005410764221796131}}
{47.5, {0.0005079773203626028}}
{47.6, {0.0004703035449441415}}
{47.7, {0.00042778993284287665}}
{47.800000000000004, {0.0003804578809341025}}
{47.900000000000006, {0.0003297528940645111}}
{48., {0.0002797121529480143}}
{48.1, {0.00023154744949209198}}
{48.2, {0.000183673361169594}}
{48.300000000000004, {0.00013335644991096824}}
{48.400000000000006, {0.00007836448109080461}}
{48.5, {0.00001861564251437921}}
{48.6, {-0.000042147508762534314}}
{48.7, {-0.00009775644008678143}}
{48.800000000000004, {-0.00014616187761244136}}
{48.900000000000006, {-0.00018933535690571337}}
{49., {-0.0002310663271254525}}
{49.1, {-0.00027475334183557734}}
{49.2, {-0.0003211952498174494}}
{49.300000000000004, {-0.0003664028741533943}}
{49.400000000000006, {-0.00040392659427746316}}
{49.5, {-0.0004351888184439953}}
{49.6, {-0.0004647662287628708}}
{49.7, {-0.0004906068332923105}}
{49.800000000000004, {-0.0005086943725730327}}
{49.900000000000006, {-0.0005207460896883618}}
{50., {-0.000528953530129471}}
