{0.00000000001, {0.}}
{0.10000000001, {-0.00029855321367349514}}
{0.20000000001, {-0.0005741317289000645}}
{0.30000000001000005, {-0.0008259298714573572}}
{0.40000000001, {-0.0010533729622941221}}
{0.50000000001, {-0.0012561057075177583}}
{0.6000000000100001, {-0.001433980588381869}}
{0.7000000000100001, {-0.001587046251273809}}
{0.80000000001, {-0.0017155358977022407}}
{0.90000000001, {-0.001819855674284683}}
{1.00000000001, {-0.0019005730627350624}}
{1.10000000001, {-0.0019584052698512658}}
{1.2000000000100002, {-0.0019942076175026905}}
{1.30000000001, {-0.0020089619326177977}}
{1.4000000000100001, {-0.002003764937171662}}
{1.50000000001, {-0.001979816638173524}}
{1.60000000001, {-0.0019384087176543409}}
{1.7000000000100002, {-0.0018809129226543386}}
{1.80000000001, {-0.001808769455210563}}
{1.9000000000100001, {-0.0017234753623444315}}
{2.00000000001, {-0.0016265729260492845}}
{2.10000000001, {-0.001519638053277936}}
{2.20000000001, {-0.001404268665930226}}
{2.3000000000100003, {-0.0012820730908405728}}
{2.4000000000100004, {-0.001154658449765522}}
{2.50000000001, {-0.0010236190493713002}}
{2.60000000001, {-0.0008905247712213647}}
{2.70000000001, {-0.0007569094617639563}}
{2.8000000000100003, {-0.0006242593223196504}}
{2.9000000000100004, {-0.0004940012990689085}}
{3.00000000001, {-0.00036749147303962956}}
{3.10000000001, {-0.00024600345009469986}}
{3.20000000001, {-0.00013531381584173593}}
{3.3000000000100003, {-0.00003312282783887136}}
{3.4000000000100004, {0.0000615664020751814}}
{3.50000000001, {0.00014831093907807682}}
{3.60000000001, {0.00022676514422491746}}
{3.70000000001, {0.0002966765646971343}}
{3.8000000000100003, {0.000357881824051371}}
{3.9000000000100004, {0.0004103025124683656}}
{4.00000000001, {0.0004539410770018334}}
{4.1000000000100005, {0.0004888767118273498}}
{4.20000000001, {0.0005150292129180083}}
{4.30000000001, {0.0005324046849103926}}
{4.40000000001, {0.0005417975313882807}}
{4.50000000001, {0.0005435978074221712}}
{4.6000000000100005, {0.0005382476224947256}}
{4.70000000001, {0.0005262352547693196}}
{4.800000000010001, {0.0005080892653585913}}
{4.90000000001, {0.0004843726125929932}}
{5.00000000001, {0.0004556767662893409}}
{5.1000000000100005, {0.0004226158220193635}}
{5.20000000001, {0.00038582061537825474}}
{5.300000000010001, {0.0003464994024301617}}
{5.40000000001, {0.00030474506235117217}}
{5.50000000001, {0.0002611099883627196}}
{5.6000000000100005, {0.00021619482326779352}}
{5.70000000001, {0.00017059215944194455}}
{5.800000000010001, {0.00012488224334400745}}
{5.90000000001, {0.00007962868002683011}}
{6.00000000001, {0.00003537413764799629}}
{6.1000000000100005, {0.0000007363948019447277}}
{6.20000000001, {-0.00004809766907626409}}
{6.300000000010001, {-0.00008539215675583458}}
{6.40000000001, {-0.00011889911960781465}}
{6.50000000001, {-0.00014935863269518172}}
{6.6000000000100005, {-0.00017656917780565476}}
{6.70000000001, {-0.00020036771058747817}}
{6.800000000010001, {-0.00022062894345483504}}
{6.90000000001, {-0.0002372646284932571}}
{7.00000000001, {-0.0002502228403650378}}
{7.1000000000100005, {-0.00025948725921464316}}
{7.20000000001, {-0.0002650764535741237}}
{7.300000000010001, {-0.0002669515342876716}}
{7.40000000001, {-0.00026429838142767606}}
{7.50000000001, {-0.000258309363095295}}
{7.6000000000100005, {-0.0002492075748866718}}
{7.70000000001, {-0.00023724157798863865}}
{7.800000000010001, {-0.00022268188016862957}}
{7.90000000001, {-0.00020581741676459485}}
{8.00000000001, {-0.00018695203167491412}}
{8.100000000009999, {-0.0001664009583483095}}
{8.20000000001, {-0.00014448730077375998}}
{8.30000000001, {-0.00012153851447041594}}
{8.40000000001, {-0.00009835767398712962}}
{8.50000000001, {-0.00007500110837086184}}
{8.600000000009999, {-0.000051501895414531116}}
{8.70000000001, {-0.000028124736984141524}}
{8.80000000001, {-0.0000051259554080910905}}
{8.90000000001, {0.000017248201539422}}
{9.00000000001, {0.000038763255654988656}}
{9.100000000009999, {0.0000591981933225805}}
{9.20000000001, {0.00007834716053014122}}
{9.30000000001, {0.00009602115788617632}}
{9.40000000001, {0.00011177969211272914}}
{9.50000000001, {0.0001249557496979695}}
{9.60000000001, {0.0001363001279320866}}
{9.70000000001, {0.00014577834966922944}}
{9.80000000001, {0.00015337507027107824}}
{9.90000000001, {0.00015909301831410657}}
{10.00000000001, {0.00016295193629684506}}
{10.10000000001, {0.00016498752134714445}}
{10.20000000001, {0.00016525036592943875}}
{10.30000000001, {0.00016380489855200868}}
{10.40000000001, {0.00016072832447424476}}
{10.50000000001, {0.00015598756461113628}}
{10.60000000001, {0.00014978805093505726}}
{10.70000000001, {0.00014227337176924782}}
{10.80000000001, {0.00013357037659177085}}
{10.90000000001, {0.00012381232971290666}}
{11.00000000001, {0.00011313747493940117}}
{11.10000000001, {0.00010168760023871411}}
{11.20000000001, {0.00008960660240326831}}
{11.30000000001, {0.00007703905171469678}}
{11.40000000001, {0.00006412875660809197}}
{11.50000000001, {0.000051203139455958816}}
{11.60000000001, {0.00003846118772016314}}
{11.70000000001, {0.000025745911791299206}}
{11.80000000001, {0.000013155067419962468}}
{11.90000000001, {0.00000007812233665735875}}
{12.00000000001, {-0.0000112885353681152}}
{12.10000000001, {-0.000022972904312513927}}
{12.20000000001, {-0.000034196656293687455}}
{12.30000000001, {-0.00004489093820685032}}
{12.40000000001, {-0.00005499356778485934}}
{12.50000000001, {-0.00006444933036769298}}
{12.60000000001, {-0.00007292616825235575}}
{12.70000000001, {-0.00008068748257536806}}
{12.80000000001, {-0.0000877196926312722}}
{12.90000000001, {-0.00009401590772379683}}
{13.00000000001, {-0.00009957549159738884}}
{13.10000000001, {-0.00010440362686874524}}
{13.20000000001, {-0.00010851087945834461}}
{13.30000000001, {-0.00011191276302197932}}
{13.40000000001, {-0.00011462930338228697}}
{13.50000000001, {-0.00011668460296028226}}
{13.60000000001, {-0.00011812043521622077}}
{13.70000000001, {-0.0001189627912448721}}
{13.80000000001, {-0.00011923372393756189}}
{13.90000000001, {-0.00011896775865856968}}
{14.00000000001, {-0.00011820147846795468}}
{14.10000000001, {-0.00011697315007814953}}
{14.20000000001, {-0.00011532234981055427}}
{14.30000000001, {-0.00011328958955213006}}
{14.40000000001, {-0.00011091594271199312}}
{14.50000000001, {-0.00010824267017800857}}
{14.60000000001, {-0.00010533015355652463}}
{14.70000000001, {-0.00010229406442770539}}
{14.80000000001, {-0.00009907027893375012}}
{14.90000000001, {-0.00009568950476822018}}
{15.00000000001, {-0.00009218140663551036}}
