{0., {0.}}
{0.1, {-0.00014230050059638112}}
{0.2, {-0.00031523874691671947}}
{0.30000000000000004, {-0.0005837041810720769}}
{0.4, {-0.0009015915341950171}}
{0.5, {-0.0012496095156248187}}
{0.6000000000000001, {-0.001583776794147647}}
{0.7000000000000001, {-0.0018781828515847803}}
{0.8, {-0.0021315706591396597}}
{0.9, {-0.002331452308049167}}
{1., {-0.0024680152749571175}}
{1.1, {-0.00255900213052672}}
{1.2000000000000002, {-0.0026126857128582173}}
{1.3, {-0.002643311248517675}}
{1.4000000000000001, {-0.0026648537101078605}}
{1.5, {-0.002691113720213088}}
{1.6, {-0.0027251711141972512}}
{1.7000000000000002, {-0.0027545815171556996}}
{1.8, {-0.0027492563144327666}}
{1.9000000000000001, {-0.0027267647466340974}}
{2., {-0.0026388116734684095}}
{2.1, {-0.00253370976113066}}
{2.2, {-0.002389452188330873}}
{2.3000000000000003, {-0.002205669977885851}}
{2.4000000000000004, {-0.001994808580619643}}
{2.5, {-0.0017672078713750576}}
{2.6, {-0.0015058500610831654}}
{2.7, {-0.001235231592999935}}
{2.8000000000000003, {-0.0009754432615713243}}
{2.9000000000000004, {-0.0006952375004029548}}
{3., {-0.0004103196399530451}}
{3.1, {-0.00014177364017291423}}
{3.2, {0.0001304816428427448}}
{3.3000000000000003, {0.00040445163661831444}}
{3.4000000000000004, {0.0006665247363287371}}
{3.5, {0.0009196685070054528}}
{3.6, {0.0011700918929920215}}
{3.7, {0.0014204680640492696}}
{3.8000000000000003, {0.0016616407731027743}}
{3.9000000000000004, {0.0018751494633746813}}
{4., {0.0020637307604602874}}
{4.1000000000000005, {0.0022421077611562462}}
{4.2, {0.002416593566333729}}
{4.3, {0.0025677540732809805}}
{4.4, {0.002674720018504999}}
{4.5, {0.0027452659457609416}}
{4.6000000000000005, {0.0027974066858373575}}
{4.7, {0.0028352785626306392}}
{4.800000000000001, {0.002841843044178022}}
{4.9, {0.002813157362018309}}
{5., {0.0027515447706987035}}
{5.1000000000000005, {0.0026606290285476094}}
{5.2, {0.002543849716988951}}
